model	fold	feature	importance	clr
linear_svm	0	Fibroblasts NPY SLITRK6	0.37012021070221546	True
linear_svm	0	Stem cells OLFM4 PCNA	0.30772368606213363	True
linear_svm	0	Fibroblasts KCNN3 LY6H	0.299466415247683	True
linear_svm	0	T cells CD4 IL17A	0.27793616157841966	True
linear_svm	0	Macrophages CCL3 CCL4	0.23427386065737751	True
linear_svm	0	T cells CD8	0.2290548973995048	True
linear_svm	0	Fibroblasts SMOC2 PTGIS	0.2227898264086257	True
linear_svm	0	Tregs	0.2158490055196175	True
linear_svm	0	Myofibroblasts HHIP NPNT	0.1873347827350188	True
linear_svm	0	NK-like cells ID3 ENTPD1	0.16974701871026937	True
linear_svm	0	Plasma cells	0.16125445856532916	True
linear_svm	0	Goblet cells MUC2 TFF1	0.13787839618463388	True
linear_svm	0	Fibroblasts ADAMDEC1	0.13071337574665803	True
linear_svm	0	Macrophages	0.12557746530829136	True
linear_svm	0	DC2 CD1D	0.12348969602204485	True
linear_svm	0	Stem cells OLFM4 LGR5	0.12296911924979989	True
linear_svm	0	Goblet cells MUC2 TFF1-	0.12231190782814838	True
linear_svm	0	Mast cells	0.10616951268794467	True
linear_svm	0	Enterocytes CA1 CA2 CA4-	0.08208907378507563	True
linear_svm	0	Stem cells OLFM4	0.06382856953433008	True
linear_svm	0	T cells CD4 FOSB	0.0607525845414619	True
linear_svm	0	B cells	0.023745888545656853	True
linear_svm	0	Goblet cells SPINK4	0.01403193634033198	True
linear_svm	0	Glial cells	0.006868162584637183	True
linear_svm	0	Enterocytes BEST4	0.00026364945640273973	True
elasticnet	0	Monocytes S100A8 S100A9	1.380027250002966	True
elasticnet	0	Epithelial Cycling cells	0.8762391351217178	True
elasticnet	0	Macrophages LYVE1	0.5112157483724102	True
elasticnet	0	Endothelial cells CD36	0.49944596538542196	True
elasticnet	0	Fibroblasts SMOC2 PTGIS	0.4250161781239892	True
elasticnet	0	Plasma cells	0.37620533497477093	True
elasticnet	0	T cells CD8	0.3720641926680086	True
elasticnet	0	Stem cells OLFM4 PCNA	0.3715047198741706	True
elasticnet	0	Fibroblasts NPY SLITRK6	0.28038978410028736	True
elasticnet	0	Tregs	0.2124538041383884	True
elasticnet	0	Goblet cells MUC2 TFF1	0.15144503089557712	True
elasticnet	0	Macrophages CCL3 CCL4	0.14233063177120747	True
elasticnet	0	Goblet cells MUC2 TFF1-	0.03555925119730451	True
elasticnet	0	Enterocytes TMIGD1 MEP1A	0.014886463213902969	True
elasticnet	0	Fibroblasts ADAMDEC1	0.014544049289415687	True
elasticnet	0	Enterocytes CA1 CA2 CA4-	0.0	True
elasticnet	0	Macrophages	0.0	True
elasticnet	0	Goblet cells SPINK4	0.0	True
elasticnet	0	Fibroblasts KCNN3 LY6H	0.0	True
elasticnet	0	Glial cells	0.0	True
elasticnet	0	Enterocytes BEST4	0.0	True
elasticnet	0	DC2 CD1D	0.0	True
elasticnet	0	B cells	0.0	True
elasticnet	0	Mast cells	0.0	True
elasticnet	0	Stem cells OLFM4	0.0	True
elasticnet	0	NK-like cells ID3 ENTPD1	0.0	True
elasticnet	0	Myofibroblasts HHIP NPNT	0.0	True
elasticnet	0	Stem cells OLFM4 LGR5	0.0	True
elasticnet	0	T cells CD4 IL17A	0.0	True
elasticnet	0	T cells CD4 FOSB	0.0	True
elasticnet	0	T cells CD8 KLRG1	0.0	True
elasticnet	0	T cells Naive CD4	0.0	True
xgb	0	B cells	0.1628386229276657	True
xgb	0	Monocytes S100A8 S100A9	0.15652303397655487	True
xgb	0	Epithelial Cycling cells	0.12300434708595276	True
xgb	0	Glial cells	0.10316147655248642	True
xgb	0	Fibroblasts ADAMDEC1	0.08279900997877121	True
xgb	0	Stem cells OLFM4	0.06542783230543137	True
xgb	0	T cells CD8	0.056297723203897476	True
xgb	0	DC2 CD1D	0.045275475829839706	True
xgb	0	Stem cells OLFM4 PCNA	0.045246370136737823	True
xgb	0	Enterocytes BEST4	0.03152589127421379	True
xgb	0	Enterocytes CA1 CA2 CA4-	0.02935650758445263	True
xgb	0	Stem cells OLFM4 LGR5	0.02878197841346264	True
xgb	0	Mast cells	0.018584026023745537	True
xgb	0	Fibroblasts SMOC2 PTGIS	0.012221522629261017	True
xgb	0	T cells Naive CD4	0.007877741940319538	True
xgb	0	Endothelial cells CD36	0.0065553379245102406	True
xgb	0	Goblet cells SPINK4	0.0062710619531571865	True
xgb	0	Fibroblasts NPY SLITRK6	0.005979431793093681	True
xgb	0	Plasma cells	0.005932751577347517	True
xgb	0	Macrophages	0.005501810926944017	True
xgb	0	Enterocytes TMIGD1 MEP1A	0.0008380606886930764	True
xgb	0	Goblet cells MUC2 TFF1	0.0	True
xgb	0	Fibroblasts KCNN3 LY6H	0.0	True
xgb	0	Goblet cells MUC2 TFF1-	0.0	True
xgb	0	Myofibroblasts HHIP NPNT	0.0	True
xgb	0	NK-like cells ID3 ENTPD1	0.0	True
xgb	0	Macrophages LYVE1	0.0	True
xgb	0	Macrophages CCL3 CCL4	0.0	True
xgb	0	T cells CD4 IL17A	0.0	True
xgb	0	T cells CD4 FOSB	0.0	True
xgb	0	T cells CD8 KLRG1	0.0	True
xgb	0	Tregs	0.0	True
catboost	0	Monocytes S100A8 S100A9	18.692670323622384	True
catboost	0	T cells CD8	13.05107132744172	True
catboost	0	Fibroblasts ADAMDEC1	11.211289450436979	True
catboost	0	B cells	9.291547016510442	True
catboost	0	Tregs	6.787102594265301	True
catboost	0	Glial cells	5.331575043653284	True
catboost	0	T cells CD8 KLRG1	3.705802290014207	True
catboost	0	Stem cells OLFM4 PCNA	3.45487749681396	True
catboost	0	Fibroblasts SMOC2 PTGIS	2.431744859929677	True
catboost	0	Plasma cells	2.415376202584428	True
catboost	0	Macrophages	2.259052655652308	True
catboost	0	Epithelial Cycling cells	1.9763348961432416	True
catboost	0	Fibroblasts NPY SLITRK6	1.8178455252847634	True
catboost	0	Goblet cells MUC2 TFF1	1.430684987893599	True
catboost	0	T cells CD4 FOSB	1.4144063497906363	True
catboost	0	NK-like cells ID3 ENTPD1	1.3312213498717556	True
catboost	0	Enterocytes CA1 CA2 CA4-	1.292103057133852	True
catboost	0	T cells Naive CD4	1.271224132346015	True
catboost	0	Goblet cells SPINK4	1.2624339206102424	True
catboost	0	Goblet cells MUC2 TFF1-	1.2108772672730226	True
catboost	0	Stem cells OLFM4 LGR5	1.131944926517227	True
catboost	0	Endothelial cells CD36	1.0570125800711971	True
catboost	0	Macrophages CCL3 CCL4	0.989135770072776	True
catboost	0	Enterocytes BEST4	0.9764003318938695	True
catboost	0	Fibroblasts KCNN3 LY6H	0.9427577573294098	True
catboost	0	Enterocytes TMIGD1 MEP1A	0.7930811094502572	True
catboost	0	T cells CD4 IL17A	0.5627278237746491	True
catboost	0	Stem cells OLFM4	0.47979740624204126	True
catboost	0	Macrophages LYVE1	0.4380246271102777	True
catboost	0	Mast cells	0.38320587211201307	True
catboost	0	Myofibroblasts HHIP NPNT	0.3597028531833329	True
catboost	0	DC2 CD1D	0.24696819497111075	True
logreg	1	Monocytes S100A8 S100A9	1.0232386818568446	True
logreg	1	Goblet cells SPINK4	0.8465358009671693	True
logreg	1	Epithelial Cycling cells	0.6769194202445297	True
logreg	1	Plasma cells	0.6641044947800899	True
logreg	1	Endothelial cells CD36	0.5783438933885016	True
logreg	1	Tregs	0.5206444093350833	True
logreg	1	Fibroblasts KCNN3 LY6H	0.5148519645541069	True
logreg	1	Enterocytes BEST4	0.5059283562724609	True
logreg	1	Fibroblasts SMOC2 PTGIS	0.3874173347749632	True
logreg	1	Macrophages LYVE1	0.3626775233970609	True
logreg	1	Glial cells	0.35483323232825487	True
logreg	1	Stem cells OLFM4 LGR5	0.3253266806086002	True
logreg	1	Myofibroblasts HHIP NPNT	0.3056932942186151	True
logreg	1	T cells CD8 KLRG1	0.27398870439056133	True
logreg	1	T cells CD4 FOSB	0.26559483230992154	True
logreg	1	Mast cells	0.2501401665216	True
logreg	1	T cells Naive CD4	0.22079627577458522	True
logreg	1	Fibroblasts NPY SLITRK6	0.208221478614472	True
logreg	1	Stem cells OLFM4 PCNA	0.20498360192815654	True
logreg	1	T cells CD4 IL17A	0.2034405962987186	True
logreg	1	Enterocytes TMIGD1 MEP1A	0.1922653721685282	True
logreg	1	T cells CD8	0.17844762509392806	True
logreg	1	Stem cells OLFM4	0.163270805729618	True
logreg	1	B cells	0.15734819843159703	True
logreg	1	NK-like cells ID3 ENTPD1	0.15211705148792465	True
logreg	1	Goblet cells MUC2 TFF1-	0.15058210406599823	True
logreg	1	Macrophages CCL3 CCL4	0.13679086409680877	True
logreg	1	DC2 CD1D	0.10115919587511916	True
logreg	1	Enterocytes CA1 CA2 CA4-	0.0761938446913024	True
logreg	1	Goblet cells MUC2 TFF1	0.0464851532991235	True
logreg	1	Macrophages	0.03218811993079884	True
logreg	1	Fibroblasts ADAMDEC1	0.019363377690647738	True
linear_svm	1	Monocytes S100A8 S100A9	0.7144916547290319	True
linear_svm	1	Goblet cells SPINK4	0.49050503436101234	True
linear_svm	1	Epithelial Cycling cells	0.453567302268065	True
linear_svm	1	Plasma cells	0.42894311341949204	True
linear_svm	1	Endothelial cells CD36	0.3518107099702306	True
linear_svm	1	Fibroblasts KCNN3 LY6H	0.3407994353719467	True
linear_svm	1	Enterocytes BEST4	0.3406748150015892	True
linear_svm	1	Macrophages LYVE1	0.3087956657001744	True
linear_svm	1	Glial cells	0.3030223071171242	True
linear_svm	1	T cells Naive CD4	0.292756236044159	True
linear_svm	1	Enterocytes TMIGD1 MEP1A	0.26847603536441494	True
linear_svm	1	Myofibroblasts HHIP NPNT	0.25019501863734905	True
linear_svm	1	T cells CD4 IL17A	0.23860438782696458	True
linear_svm	1	Tregs	0.23691455675398698	True
linear_svm	1	B cells	0.23199415757674274	True
linear_svm	1	T cells CD4 FOSB	0.22676583088268204	True
linear_svm	1	T cells CD8 KLRG1	0.22256218792041452	True
linear_svm	1	Stem cells OLFM4 LGR5	0.17110609214328953	True
linear_svm	1	Mast cells	0.1480251483604268	True
linear_svm	1	Goblet cells MUC2 TFF1-	0.13283009879316712	True
linear_svm	1	Fibroblasts SMOC2 PTGIS	0.13282239516448427	True
linear_svm	1	DC2 CD1D	0.10983308603128063	True
linear_svm	1	Fibroblasts NPY SLITRK6	0.09218138804873577	True
linear_svm	1	Macrophages CCL3 CCL4	0.08946041971831117	True
linear_svm	1	Stem cells OLFM4 PCNA	0.08841071918805425	True
linear_svm	1	NK-like cells ID3 ENTPD1	0.0863984759556748	True
